website,loc,lastmod,cured_name,type
pragmaticworks.com,https://pragmaticworks.com/blog/azure-monitor,2024 01 16,azure monitor,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-connect-microsoft-project-to-power-bi-for-enhanced-reporting,2024 01 22,how to connect microsoft project to power bi for enhanced reporting,blog
pragmaticworks.com,https://pragmaticworks.com/blog/microsoft-reimagines-traditional-siems-with-azure-sentinel,2023 03 28,microsoft reimagines traditional siems with azure sentinel,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/may-13-virtual-advanced-power-bi-bootcamp-99,2024 02 20,may 13 virtual advanced power bi bootcamp 99,blog
pragmaticworks.com,https://pragmaticworks.com/blog/announcing-our-new-course-advanced-power-bi,2023 03 28,announcing our new course advanced power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/updated-azure-data-factory-connector-in-logic-apps,2023 03 28,updated azure data factory connector in logic apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/whats-new-in-the-power-bi-desktop,2023 03 28,whats new in the power bi desktop,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/feb-27-virtual-advanced-data-shaping-77,2024 02 20,feb 27 virtual advanced data shaping 77,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-week-a-data-driven-culture,2023 03 28,azure data week a data driven culture,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerapps-sum-function-and-collections,2023 03 16,powerapps sum function and collections,blog
pragmaticworks.com,https://pragmaticworks.com/blog/webinar-follow-up-ssis-performance-tuning-techniques,2023 03 16,webinar follow up ssis performance tuning techniques,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-pro-vs-power-bi-premium,2023 03 28,power bi pro vs power bi premium,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-ssas-tabular,2023 09 14,introduction to ssas tabular,blog
pragmaticworks.com,https://pragmaticworks.com/blog/cosmos-db-multi-model-db,2023 03 28,cosmos db multi model db,blog
pragmaticworks.com,https://pragmaticworks.com/events-details-v2,2024 02 13,events details v2,blog
pragmaticworks.com,https://pragmaticworks.com/blog/implementing-an-azure-data-warehouse-just-got-more-compelling-and-accessible-with-pragmatic-works,2023 03 28,implementing an azure data warehouse just got more compelling and accessible with pragmatic works,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-problem-design-solution-text-search-slicer,2023 03 28,power bi problem design solution text search slicer,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-security,2023 08 29,power bi security,blog
pragmaticworks.com,https://pragmaticworks.com/blog/keys-to-a-successful-data-platform-migration,2024 02 06,keys to a successful data platform migration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/migrating-from-oracle-to-azure-data-warehouse,2023 03 28,migrating from oracle to azure data warehouse,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-makes-apps-too-a-quick-guide-to-understanding-that-an-app-is-like-a-container,2023 03 28,power bi makes apps too a quick guide to understanding that an app is like a container,blog
pragmaticworks.com,https://pragmaticworks.com/blog/you-need-to-get-your-company-to-the-cloud,2023 03 28,you need to get your company to the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/best-practice-for-your-power-bi-data-sources,2023 03 28,best practice for your power bi data sources,blog
pragmaticworks.com,https://pragmaticworks.com/blog/2015-is-over-but-what-a-great-year,2023 03 16,2015 is over but what a great year,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-august,2023 03 28,power bi monthly digest august,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introducing-our-new-course-advanced-microsoft-flow,2023 03 28,introducing our new course advanced microsoft flow,blog
pragmaticworks.com,https://pragmaticworks.com/modern-excel-analyst-in-a-day,2023 08 29,modern excel analyst in a day,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-hierarchy-chart-by-akvelon,2023 03 28,power bi custom visuals hierarchy chart by akvelon,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-microsoft-project-for-the-project-manager,2023 08 07,advanced microsoft project for the project manager,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-integration-with-flow,2023 03 28,azure integration with flow,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-cognitive-services-knowledge-apis,2023 03 28,azure cognitive services knowledge apis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-custom-calendar-by-akvelon,2023 03 28,power bi custom visuals custom calendar by akvelon,blog
pragmaticworks.com,https://pragmaticworks.com/blog/moving-data-from-an-on-prem-database-using-azure-data-factory,2023 03 28,moving data from an on prem database using azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/were-headed-to-sunny-south-florida-for-sqlsaturday,2023 03 16,were headed to sunny south florida for sqlsaturday,blog
pragmaticworks.com,https://pragmaticworks.com/blog/troubleshooting-ssis-ssrs-without-getting-lost-in-logs,2023 03 28,troubleshooting ssis ssrs without getting lost in logs,blog
pragmaticworks.com,https://pragmaticworks.com/blog/walmart-chooses-azure,2023 03 28,walmart chooses azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerapps-powerautomate-send-emails-format-dates,2024 02 13,powerapps powerautomate send emails format dates,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-should-i-move-to-the-cloud,2023 03 28,what should i move to the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-azure-machine-learning-studio,2023 03 28,introduction to azure machine learning studio,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-use-the-power-apps-ai-builder-object-detector,2023 03 28,how to use the power apps ai builder object detector,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-power-bi-custom-visuals,2023 03 28,introduction to power bi custom visuals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-july-2020,2023 03 28,power bi monthly digest july 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/optimizing-power-bi-qa-with-synonyms-phrasing-using-cloud-modeling,2023 03 16,optimizing power bi qa with synonyms phrasing using cloud modeling,blog
pragmaticworks.com,https://pragmaticworks.com/blog/performance-tuning-ssas-best-practices,2023 03 16,performance tuning ssas best practices,blog
pragmaticworks.com,https://pragmaticworks.com/blog/who-is-manuel-quintana,2023 03 28,who is manuel quintana,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-orc-parquet-and-avro-files-in-azure-data-lake,2023 03 28,using orc parquet and avro files in azure data lake,blog
pragmaticworks.com,https://pragmaticworks.com/blog/most-important-components-of-azure-data-factory,2023 03 28,most important components of azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-storage-hot-cool-and-archive,2023 03 28,azure storage hot cool and archive,blog
pragmaticworks.com,https://pragmaticworks.com/blog/holiday-virtual-training-special,2023 09 28,holiday virtual training special,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-october-2020,2023 03 28,power bi monthly digest october 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/customize-actions-on-subgrids-in-power-apps-model-driven-apps,2023 10 24,customize actions on subgrids in power apps model driven apps,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/dec-04-virtual-microsoft-project-bootcamp-40,2024 02 20,dec 04 virtual microsoft project bootcamp 40,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-lookup-activity,2023 03 28,azure data factory lookup activity,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/mar-25-virtual-microsoft-fabric-bootcamp-62,2024 02 20,mar 25 virtual microsoft fabric bootcamp 62,blog
pragmaticworks.com,https://pragmaticworks.com/blog/big-data-needs-to-mean-big-insights,2023 03 16,big data needs to mean big insights,blog
pragmaticworks.com,https://pragmaticworks.com/pl-300-microsoft-power-bi-data-analyst-review,2023 11 08,pl 300 microsoft power bi data analyst review,blog
pragmaticworks.com,https://pragmaticworks.com/blog/announcing-our-new-course-introduction-to-power-apps,2023 03 28,announcing our new course introduction to power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerbi-dax-function-userelationship-explained,2024 02 13,powerbi dax function userelationship explained,blog
pragmaticworks.com,https://pragmaticworks.com/event-list/oct-12-learn-with-the-nerds-power-platform-co-pilot-and-ai-builder-34,2024 02 22,oct 12 learn with the nerds power platform co pilot and ai builder 34,blog
pragmaticworks.com,https://pragmaticworks.com/blog/making-the-move-from-netezza-to-azure,2023 03 28,making the move from netezza to azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/university-of-new-haven-transforms-their-reports-with-power-bi,2023 03 28,university of new haven transforms their reports with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/an-update-on-my-journey-to-power-bi-sept-2020,2023 03 28,an update on my journey to power bi sept 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerapps-canvas-vs-model-driven-applications,2023 03 28,powerapps canvas vs model driven applications,blog
pragmaticworks.com,https://pragmaticworks.com/blog/lets-build-a-power-app-session-4,2023 03 28,lets build a power app session 4,blog
pragmaticworks.com,https://pragmaticworks.com/blog/ssas-multidimensional-vs-tabular-part-1,2023 03 16,ssas multidimensional vs tabular part 1,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-dot-plot,2023 03 28,power bi custom visuals dot plot,blog
pragmaticworks.com,https://pragmaticworks.com/blog/new-development-feature-for-azure-stream-analytics,2023 03 28,new development feature for azure stream analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/should-you-use-cosmos-db,2023 03 28,should you use cosmos db,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-pie-chart-tree,2023 03 28,power bi custom visuals pie chart tree,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-do-azure-accounts-and-subscriptions-work-together,2023 03 28,how do azure accounts and subscriptions work together,blog
pragmaticworks.com,https://pragmaticworks.com/blog/table-partitioning-in-sql-server-the-basics,2024 02 13,table partitioning in sql server the basics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/unlocking-the-power-of-microsoft-co-pilot-new-features-and-how-to-get-started,2024 01 23,unlocking the power of microsoft co pilot new features and how to get started,blog
pragmaticworks.com,https://pragmaticworks.com/blog/return-working-days-in-power-bi-using-dax,2023 10 19,return working days in power bi using dax,blog
pragmaticworks.com,https://pragmaticworks.com/subscribe-to-get-a-nerd-starter-kit,2024 02 06,subscribe to get a nerd starter kit,blog
pragmaticworks.com,https://pragmaticworks.com/blog/integrating-microsoft-cognitive-services-computer-vision-api-into-power-apps,2023 03 28,integrating microsoft cognitive services computer vision api into power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/coming-soon-sqlsaturday-phoenix,2023 03 16,coming soon sqlsaturday phoenix,blog
pragmaticworks.com,https://pragmaticworks.com/dax-for-paginated-reports,2023 11 07,dax for paginated reports,blog
pragmaticworks.com,https://pragmaticworks.com/blog/advanced-dax,2023 09 28,advanced dax,blog
pragmaticworks.com,https://pragmaticworks.com/blog/3-things-to-know-about-azure-managed-instances,2023 03 28,3 things to know about azure managed instances,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-desktop-and-dashboards-training,2023 03 28,power bi desktop and dashboards training,blog
pragmaticworks.com,https://pragmaticworks.com/blog/ssas-multidimensional-or-ssas-tabular-questions,2023 03 28,ssas multidimensional or ssas tabular questions,blog
pragmaticworks.com,https://pragmaticworks.com,2024 02 22,,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-sankey,2023 03 28,power bi custom visuals sankey,blog
pragmaticworks.com,https://pragmaticworks.com/blog/customer-roadblocks-to-azure,2023 03 28,customer roadblocks to azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-power-kpi,2023 03 28,power bi custom visuals power kpi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/business-continuity-strategies-in-azure-webinar,2023 03 28,business continuity strategies in azure webinar,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introducing-ssis-in-the-cloud,2023 03 28,introducing ssis in the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-sql-data-warehouse-common-query-issues,2023 03 28,azure sql data warehouse common query issues,blog
pragmaticworks.com,https://pragmaticworks.com/blog/preparing-a-technical-session-part-2-coming-up-with-a-title,2023 03 16,preparing a technical session part 2 coming up with a title,blog
pragmaticworks.com,https://pragmaticworks.com/blog/a-look-back-at-2014,2023 09 28,a look back at 2014,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-active-directory-b2c,2023 03 28,what is azure active directory b2c,blog
pragmaticworks.com,https://pragmaticworks.com/blog/tips-for-a-successful-azure-for-bi-implementation,2024 01 17,tips for a successful azure for bi implementation,blog
pragmaticworks.com,https://pragmaticworks.com/blog/hybrid-cloud-strategies-and-management/,2023 03 28,hybrid cloud strategies and management,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-you-need-to-know-about-power-bi-licensing,2023 03 28,what you need to know about power bi licensing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-use-azure-databricks,2023 03 28,why use azure databricks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/time-saving-quick-tips-for-power-bi-beginners,2023 03 28,time saving quick tips for power bi beginners,blog
data-marc.com,https://data-marc.com/2024/02/20/exploring-power-bi-visual-calculations/,2024 02 20,exploring power bi visual calculations,blog
data-marc.com,https://data-marc.com/2024/02/08/can-you-refresh-a-power-bi-datamart-programmatically/,2024 02 20,can you refresh a power bi datamart programmatically,blog
data-marc.com,https://data-marc.com/2024/01/31/anchored-vs-active-categorizing-technology/,2024 01 31,anchored vs active categorizing technology,blog
data-marc.com,https://data-marc.com/2024/01/16/tenant-settings-that-block-from-adding-a-service-principal-to-a-workspace/,2024 01 16,tenant settings that block from adding a service principal to a workspace,blog
data-marc.com,https://data-marc.com/2023/12/13/unveiling-the-gotcha-the-hidden-consequences-of-disabling-fabric-in-your-organization/,2023 12 13,unveiling the gotcha the hidden consequences of disabling fabric in your organization,blog
data-marc.com,https://data-marc.com/2023/10/30/recover-your-xmla-modified-power-bi-dataset-with-these-git-integration-steps/,2024 02 12,recover your xmla modified power bi dataset with these git integration steps,blog
data-marc.com,https://data-marc.com/2023/12/01/the-future-of-customer-understanding-through-microsoft-fabric/,2023 12 01,the future of customer understanding through microsoft fabric,blog
data-marc.com,https://data-marc.com/2023/11/21/debunking-myths-and-embracing-innovation-with-microsoft-fabric/,2023 11 21,debunking myths and embracing innovation with microsoft fabric,blog
data-marc.com,https://data-marc.com/2023/10/09/exploring-direct-lake-framing-and-warm-up-data-using-semantic-link-in-fabric-notebooks/,2023 10 09,exploring direct lake framing and warm up data using semantic link in fabric notebooks,blog
data-marc.com,https://data-marc.com/2023/09/28/understanding-data-temperature-with-direct-lake-in-fabric/,2023 09 28,understanding data temperature with direct lake in fabric,blog
data-marc.com,https://data-marc.com/2023/09/12/add-service-principal-to-fabric-workspace-using-power-bi-rest-api/,2023 09 14,add service principal to fabric workspace using power bi rest api,blog
data-marc.com,https://data-marc.com/2023/08/25/access-onelake-files-from-power-bi-desktop/,2023 11 17,access onelake files from power bi desktop,blog
data-marc.com,https://data-marc.com/2023/08/21/unveiling-tenant-configuration-in-fabric-empowering-user-exploration/,2023 08 21,unveiling tenant configuration in fabric empowering user exploration,blog
data-marc.com,https://data-marc.com/2023/07/19/the-clash-between-power-bi-git-integration-and-deployment-pipelines/,2023 08 08,the clash between power bi git integration and deployment pipelines,blog
data-marc.com,https://data-marc.com/2023/07/10/designing-architectural-diagrams-with-the-latest-microsoft-fabric-icons/,2023 07 10,designing architectural diagrams with the latest microsoft fabric icons,blog
data-marc.com,https://data-marc.com/2023/06/28/a-day-in-the-life-of-a-fabric-administrator-balancing-governance-and-collaboration/,2023 07 04,a day in the life of a fabric administrator balancing governance and collaboration,blog
data-marc.com,https://data-marc.com/2023/06/08/governance-in-microsoft-fabric-understanding-the-roles-and-domains/,2023 06 08,governance in microsoft fabric understanding the roles and domains,blog
data-marc.com,https://data-marc.com/2023/05/24/overcoming-the-fear-exploring-microsoft-fabric-from-a-power-bi-angle/,2023 06 08,overcoming the fear exploring microsoft fabric from a power bi angle,blog
data-marc.com,https://data-marc.com/2023/05/17/the-hidden-impact-of-keys-in-your-power-bi-data-model/,2023 05 18,the hidden impact of keys in your power bi data model,blog
data-marc.com,https://data-marc.com/2022/01/04/power-bi-model-documenter-v2/,2023 10 30,power bi model documenter v2,blog
data-marc.com,https://data-marc.com/2023/05/02/controlling-workspace-creation-in-power-bi-how-to-strike-the-right-balance/,2023 05 02,controlling workspace creation in power bi how to strike the right balance,blog
data-marc.com,https://data-marc.com/2023/04/12/simplifying-security-replication-in-power-bi-a-step-by-step-guide/,2023 04 12,simplifying security replication in power bi a step by step guide,blog
data-marc.com,https://data-marc.com/2023/03/30/the-truth-about-hiding-pages-in-power-bi-reports-why-its-not-a-security-feature/,2023 03 30,the truth about hiding pages in power bi reports why its not a security feature,blog
data-marc.com,https://data-marc.com/2023/03/23/successfully-collaborate-with-externals-in-power-bi/,2023 05 09,successfully collaborate with externals in power bi,blog
data-marc.com,https://data-marc.com/2021/09/23/do-i-need-power-bi-premium/,2023 02 27,do i need power bi premium,blog
data-marc.com,https://data-marc.com/2023/02/24/from-frustration-to-optimization-a-journey-through-power-bi-data-model-design/,2023 02 25,from frustration to optimization a journey through power bi data model design,blog
data-marc.com,https://data-marc.com/2023/02/01/multiple-audiences-for-power-bi-apps-will-it-change-your-workspace-setup/,2023 02 02,multiple audiences for power bi apps will it change your workspace setup,blog
data-marc.com,https://data-marc.com/2023/01/09/how-to-make-your-power-bi-solution-support-multiple-languages/,2023 01 09,how to make your power bi solution support multiple languages,blog
data-marc.com,https://data-marc.com/2020/06/16/migrate-analysis-services-models-to-power-bi-using-tabular-editor/,2022 12 21,migrate analysis services models to power bi using tabular editor,blog
data-marc.com,https://data-marc.com/2022/12/21/migrating-to-power-bi-but-how/,2023 02 03,migrating to power bi but how,blog
data-marc.com,https://data-marc.com/2022/11/22/connect-the-power-bi-model-documenter-to-existing-data-models-in-the-power-bi-service-or-analysis-services/,2022 11 22,connect the power bi model documenter to existing data models in the power bi service or analysis services,blog
data-marc.com,https://data-marc.com/model-documenter/,2022 11 07,model documenter,blog
data-marc.com,https://data-marc.com/2022/11/07/power-bi-model-documenter-v2-1-0/,2024 01 15,power bi model documenter v2 1 0,blog
data-marc.com,https://data-marc.com/2022/10/13/effect-of-dataset-changes-while-using-deployment-pipelines-in-power-bi/,2022 10 16,effect of dataset changes while using deployment pipelines in power bi,blog
data-marc.com,https://data-marc.com/2020/07/09/why-you-should-care-about-power-bi-deployment-pipelines/,2022 10 13,why you should care about power bi deployment pipelines,blog
data-marc.com,https://data-marc.com/2020/10/05/leverage-power-bi-deployment-pipelines-with-premium-per-user-licensing/,2022 10 13,leverage power bi deployment pipelines with premium per user licensing,blog
data-marc.com,https://data-marc.com/2021/06/04/integrate-power-bi-deployment-pipelines-with-azure-devops/,2022 10 13,integrate power bi deployment pipelines with azure devops,blog
data-marc.com,https://data-marc.com/2022/07/26/add-user-to-power-bi-deployment-pipeline-using-rest-apis/,2022 10 13,add user to power bi deployment pipeline using rest apis,blog
data-marc.com,https://data-marc.com/2022/09/21/how-offset-in-dax-will-make-your-life-easier/,2023 04 18,how offset in dax will make your life easier,blog
data-marc.com,https://data-marc.com/2022/09/13/power-bi-datamarts-should-i-use-it-or-not/,2022 09 14,power bi datamarts should i use it or not,blog
data-marc.com,https://data-marc.com/2022/08/26/how-to-add-dtap-stage-identifiers-of-to-your-power-bi-report-with-smart-narratives/,2022 08 26,how to add dtap stage identifiers of to your power bi report with smart narratives,blog
data-marc.com,https://data-marc.com/2022/08/02/what-you-must-know-when-building-power-bi-dataflows-routing-over-the-on-premises-data-gateway/,2022 07 28,what you must know when building power bi dataflows routing over the on premises data gateway,blog
data-marc.com,https://data-marc.com/2022/07/12/nomination-as-dutch-it-talent-vote-for-me/,2022 07 12,nomination as dutch it talent vote for me,blog
data-marc.com,https://data-marc.com/2022/06/20/power-bi-b2b-external-collaboration/,2022 06 20,power bi b2b external collaboration,blog
data-marc.com,https://data-marc.com/2022/06/08/successfully-implementing-power-bi-composite-models/,2022 11 08,successfully implementing power bi composite models,blog
data-marc.com,https://data-marc.com/2022/04/29/sharing-individual-power-bi-dataflows-but-how/,2022 12 20,sharing individual power bi dataflows but how,blog
data-marc.com,https://data-marc.com/2022/03/18/resources-and-recap-of-sql-bits/,2022 03 18,resources and recap of sql bits,blog
data-marc.com,https://data-marc.com/2022/02/21/script-and-automate-power-bi-backup-operations/,2022 02 21,script and automate power bi backup operations,blog
data-marc.com,https://data-marc.com/2022/02/01/power-bi-workspace-setup-part-2/,2023 02 07,power bi workspace setup part 2,blog
data-marc.com,https://data-marc.com/2022/01/18/power-bi-workspace-setup-part-1/,2023 03 09,power bi workspace setup part 1,blog
data-marc.com,https://data-marc.com/contact/,2022 01 04,contact,blog
data-marc.com,https://data-marc.com/2020/07/28/external-tools-document-your-power-bi-model/,2023 03 17,external tools document your power bi model,blog
data-marc.com,https://data-marc.com/2020/12/16/power-bi-model-documenter-v1-2-0/,2022 01 04,power bi model documenter v1 2 0,blog
data-marc.com,https://data-marc.com/2021/12/13/unable-to-open-or-download-power-bi-report-because-link-to-azure-analysis-services-is-gone-what-now/,2021 12 14,unable to open or download power bi report because link to azure analysis services is gone what now,blog
data-marc.com,https://data-marc.com/powerbier/,2021 12 13,powerbier,blog
data-marc.com,https://data-marc.com/2019/05/12/top-n-to-improve-report-building/,2021 11 17,top n to improve report building,blog
data-marc.com,https://data-marc.com/2021/10/28/automate-power-bi-single-table-refresh-using-azure-data-factory-and-azure-automation/,2023 02 08,automate power bi single table refresh using azure data factory and azure automation,blog
data-marc.com,https://data-marc.com/2021/10/13/insights-in-power-bi-dataset-parameters-and-refresh-schedule/,2021 10 28,insights in power bi dataset parameters and refresh schedule,blog
data-marc.com,https://data-marc.com/2020/09/17/power-bi-icon-library-for-diagrams-net-draw-io/,2022 07 15,power bi icon library for diagrams net draw io,blog
data-marc.com,https://data-marc.com/2021/09/29/swap-connection-from-analysis-services-to-power-bi-dataset/,2022 11 01,swap connection from analysis services to power bi dataset,blog
data-marc.com,https://data-marc.com/events-2/,2021 09 07,events 2,blog
data-marc.com,https://data-marc.com/2021/07/15/transform-a-local-into-a-global-power-bi-solution-introduction/,2021 08 26,transform a local into a global power bi solution introduction,blog
data-marc.com,https://data-marc.com/2021/08/26/transform-a-local-into-a-global-power-bi-solution-content-endorsement/,2021 08 19,transform a local into a global power bi solution content endorsement,blog
data-marc.com,https://data-marc.com/2021/08/19/transform-a-local-into-a-global-power-bi-solution-ownership-and-descriptions/,2021 08 05,transform a local into a global power bi solution ownership and descriptions,blog
data-marc.com,https://data-marc.com/2021/08/11/transform-a-local-into-a-global-power-bi-solution-information-protection/,2021 08 05,transform a local into a global power bi solution information protection,blog
data-marc.com,https://data-marc.com/2021/08/05/transform-a-local-into-a-global-power-bi-solution-dataset-discoverability/,2021 08 05,transform a local into a global power bi solution dataset discoverability,blog
data-marc.com,https://data-marc.com/2021/07/30/transform-a-local-into-a-global-power-bi-solution-request-access-to-content/,2021 08 03,transform a local into a global power bi solution request access to content,blog
data-marc.com,https://data-marc.com/2021/07/22/transform-a-local-into-a-global-power-bi-solution-content-sharing/,2021 07 21,transform a local into a global power bi solution content sharing,blog
data-marc.com,https://data-marc.com/2019/11/12/versioning-and-ci-cd-for-power-bi-with-azure-devops/,2022 05 19,versioning and ci cd for power bi with azure devops,blog
data-marc.com,https://data-marc.com/2021/06/30/power-bi-icon-library-now-includes-official-icons-to-use-in-draw-io-diagrams-net/,2021 06 30,power bi icon library now includes official icons to use in draw io diagrams net,blog
data-marc.com,https://data-marc.com/2020/09/23/updated-power-bi-icon-for-diagrams-net-to-draft-full-power-platform-solutions/,2021 06 30,updated power bi icon for diagrams net to draft full power platform solutions,blog
data-marc.com,https://data-marc.com/2021/05/04/my-favorite-power-bi-announcements-from-the-business-application-summit/,2021 05 04,my favorite power bi announcements from the business application summit,blog
data-marc.com,https://data-marc.com/2021/04/14/jump-from-one-power-bi-report-to-another-by-using-cross-report-drill-through/,2021 07 27,jump from one power bi report to another by using cross report drill through,blog
data-marc.com,https://data-marc.com/2021/04/09/proud-and-humbled-recognized-as-fasttrack-recognized-solution-architect/,2021 04 12,proud and humbled recognized as fasttrack recognized solution architect,blog
data-marc.com,https://data-marc.com/2021/03/15/webinar-data-modeling-101-increasing-the-impact-of-power-bi/,2021 04 18,webinar data modeling 101 increasing the impact of power bi,blog
data-marc.com,https://data-marc.com/2021/02/18/trigger-a-single-table-to-refresh-in-the-power-bi-service/,2021 12 11,trigger a single table to refresh in the power bi service,blog
data-marc.com,https://data-marc.com/2021/02/10/add-descriptions-for-everything-you-create-in-power-bi/,2021 12 19,add descriptions for everything you create in power bi,blog
data-marc.com,https://data-marc.com/2021/01/20/improve-my-home-office-setup/,2021 01 20,improve my home office setup,blog
data-marc.com,https://data-marc.com/2021/01/07/extract-refresh-metrics-for-your-entire-power-bi-workspace/,2023 03 07,extract refresh metrics for your entire power bi workspace,blog
data-marc.com,https://data-marc.com/2019/10/22/move-dataflows-across-workspaces-with-the-power-bi-rest-api/,2023 07 21,move dataflows across workspaces with the power bi rest api,blog
data-marc.com,https://data-marc.com/2020/12/02/update-move-dataflows-across-workspaces/,2023 01 01,update move dataflows across workspaces,blog
data-marc.com,https://data-marc.com/2020/11/12/will-query-folding-apply-with-power-bi-composite-models/,2023 08 05,will query folding apply with power bi composite models,blog
data-marc.com,https://data-marc.com/2020/09/29/analyze-active-sessions-and-cancel-refreshes-in-power-bi/,2022 03 11,analyze active sessions and cancel refreshes in power bi,blog
data-marc.com,https://data-marc.com/2020/09/15/driving-a-data-culture-with-power-bi-part-1-what-is-a-data-culture/,2020 09 15,driving a data culture with power bi part 1 what is a data culture,blog
data-marc.com,https://data-marc.com/2020/08/18/power-bi-visual-customization-using-perspectives/,2020 08 13,power bi visual customization using perspectives,blog
data-marc.com,https://data-marc.com/2020/06/25/bring-existing-tables-to-power-bi-dataflows-with-tabular-editor/,2020 07 10,bring existing tables to power bi dataflows with tabular editor,blog
data-marc.com,https://data-marc.com/2020/06/09/how-to-keep-your-power-bi-dataflows-organized-and-optimized/,2022 10 02,how to keep your power bi dataflows organized and optimized,blog
data-marc.com,https://data-marc.com/2020/06/04/power-bi-govern-feature-implementation-in-phases/,2020 06 04,power bi govern feature implementation in phases,blog
data-marc.com,https://data-marc.com/2019/07/23/webinar-recap-storytelling-interactive-reporting-with-power-bi-bookmarks-and-drillthrough/,2020 06 03,webinar recap storytelling interactive reporting with power bi bookmarks and drillthrough,blog
data-marc.com,https://data-marc.com/2020/05/22/personalize-your-power-bi-page-navigation/,2020 10 20,personalize your power bi page navigation,blog
data-marc.com,https://data-marc.com/about-me/,2020 05 07,about me,blog
data-marc.com,https://data-marc.com/2020/05/07/empower-end-users-to-personalize-existing-power-bi-reports-with-visual-customization/,2020 05 07,empower end users to personalize existing power bi reports with visual customization,blog
data-marc.com,https://data-marc.com/2020/05/06/power-bi-lasso-select-the-next-step-in-becoming-the-powerpoint-for-data/,2020 06 13,power bi lasso select the next step in becoming the powerpoint for data,blog
data-marc.com,https://data-marc.com/2020/05/04/leverage-azure-cognitive-services-in-power-bi-without-premium-subscription/,2020 05 03,leverage azure cognitive services in power bi without premium subscription,blog
data-marc.com,https://data-marc.com/2020/04/23/run-multiple-personalized-microsoft-teams-organizations-at-the-same-time/,2022 04 06,run multiple personalized microsoft teams organizations at the same time,blog
data-marc.com,https://data-marc.com/2020/04/13/power-bi-governance-why-you-should-consider-to-disable-export-to-excel/,2022 06 28,power bi governance why you should consider to disable export to excel,blog
